30.98532960611285,-94.7023194000114,115.53457788934635,-103.88985366959471,-89.15945911234135,-134.93815084285234,
30.821821569462585,-94.72974263269242,115.54577940904669,-103.67715456899211,-89.03681613201252,-134.60478268825833,
30.65831353281232,-94.75716586537344,115.55698092874704,-103.46444863819455,-88.91417315168367,-134.2714145336643,
30.494808911259526,-94.78458226785952,115.56819610883726,-103.25174953759195,-88.79153017135484,-133.93803271868043,
30.33130087460926,-94.81200550054054,115.57939762853759,-103.0390436067944,-88.66888719102599,-133.6046645640864,
30.16779283795899,-94.83942873322155,115.59059914823793,-102.82634450619179,-88.54624421069714,-133.27129640949238,
30.004284801308728,-94.86685196590255,115.60180066793828,-102.61363857539423,-88.4236012303683,-132.93792825489837,
29.84078017975593,-94.89427519858357,115.61300218763861,-102.40093947479163,-88.30095825003946,-132.60456010030435,
29.677272143105665,-94.92169160106965,115.62421736772883,-102.18823354399407,-88.17831526971062,-132.27119194571034,
29.5137641064554,-94.94911483375067,115.63541888742917,-101.97553444339145,-88.05567228938177,-131.93781013072643,
29.350256069805134,-94.97653806643169,115.6466204071295,-101.76282851259391,-87.93302930905293,-131.60444197613242,
29.18674803315487,-95.0039612991127,115.65782192682985,-101.55012941199129,-87.81038632872409,-131.2710738215384,
29.023243411602074,-95.0313845317937,115.66902344653019,-101.33742348119375,-87.68774334839524,-130.9377056669444,
28.859735374951807,-95.05880093427979,115.68023862662041,-101.12472438059113,-87.5651003680664,-130.60433751235038,
28.696227338301544,-95.0862241669608,115.69144014632074,-100.91201844979358,-87.44245738773756,-130.27096935775637,
28.532721009200014,-95.11364739964182,115.7026416660211,-100.69931934919097,-87.31980757721378,-129.93758754277246,
28.369212972549747,-95.14107063232284,115.71384318572143,-100.48661341839342,-87.19716459688493,-129.60421938817845,
28.205706643448217,-95.16849386500385,115.72504470542177,-100.27391431779081,-87.0745216165561,-129.27085123358444,
28.04219860679795,-95.19591026748992,115.7362462251221,-100.06120838699326,-86.95187863622725,-128.93748307899043,
27.878690570147686,-95.22333350017094,115.74746140521232,-99.84850928639065,-86.8292356558984,-128.6041149243964,
27.715184241046156,-95.25075673285195,115.75866292491267,-99.6358033555931,-86.70659267556957,-128.27074676980237,
27.55167620439589,-95.27817996553297,115.769864444613,-99.42310425499049,-86.58394969524072,-127.93736495481849,
27.38816987529436,-95.30560319821399,115.78106596431334,-99.21039832419294,-86.46130671491188,-127.60399680022448,
27.224661838644092,-95.33301960070006,115.79226748401369,-98.99769922359032,-86.33866373458304,-127.27062864563045,
27.061155509542562,-95.36044283338107,115.80348266410391,-98.78499329279278,-86.21602075425419,-126.93726049103644,
26.90418738454661,-95.38676640467688,115.81423339093826,-98.5807977848895,-86.09828185389172,-126.6172248769638,
26.747220967099395,-95.4130968061676,115.8249841177726,-98.37660910718118,-85.98054978372419,-126.29718926289117,
26.59025454965218,-95.4394203774634,115.83574850499683,-98.1724135992779,-85.8628108833617,-125.97715364881853,
26.433286424656227,-95.46574394875921,115.84649923183119,-97.96821809137464,-85.74507198299924,-125.65711803474589,
26.276320007209012,-95.492067520055,115.85726361905542,-97.76402258347137,-85.62733308263677,-125.33708242067326,
26.119353589761793,-95.51839792154574,115.86801434588976,-97.55982707556811,-85.50959418227428,-125.01704680660062,
25.962385464765845,-95.54472149284155,115.87876507272411,-97.35563156766483,-85.39186211210675,-124.69701119252798,
25.805419047318626,-95.57104506413734,115.88952945994835,-97.1514428899565,-85.27412321174428,-124.37697557845534,
25.64845262987141,-95.59736863543314,115.9002801867827,-96.94724738205323,-85.1563843113818,-124.05693996438272,
25.49148450487546,-95.62369220672893,115.91103091361704,-96.74305187414997,-85.03864541101933,-123.73690435031008,
25.334518087428243,-95.65002260821967,115.92179530084127,-96.5388563662467,-84.92090651065685,-123.41686873623745,
25.17755166998103,-95.67634617951548,115.93254602767563,-96.33466085834343,-84.80317444048931,-123.09683312216481,
25.020583544985076,-95.70266975081127,115.94331041489986,-96.13046535044016,-84.68543554012685,-122.77679750809217,
24.86361712753786,-95.72899332210707,115.9540611417342,-95.92627667273183,-84.56769663976436,-122.45676189401954,
24.706650710090642,-95.75531689340286,115.96481186856856,-95.72208116482857,-84.4499577394019,-122.1367262799469,
24.549682585094693,-95.7816472948936,115.97557625579279,-95.5178856569253,-84.33221883903941,-121.81669066587426,
24.392716167647475,-95.80797086618941,115.98632698262713,-95.31369014902204,-84.21448676887188,-121.49665505180162,
24.23574975020026,-95.8342944374852,115.99709136985136,-95.10949464111876,-84.09674786850941,-121.17661943772899,
24.078781625204307,-95.860618008781,116.0078420966857,-94.9052991332155,-83.97900896814694,-120.85658382365635,
23.921815207757092,-95.88694158007681,116.01859282352007,-94.70111045550716,-83.86127006778446,-120.53654820958371,
23.764848790309873,-95.91327198156753,116.0293572107443,-94.4969149476039,-83.74353799761693,-120.21651259551108,
23.607880665313925,-95.93959555286334,116.04010793757864,-94.29271943970063,-83.62579909725446,-119.89647698143844,
23.450914247866706,-95.96591912415914,116.050858664413,-94.08852393179737,-83.50806019689198,-119.5764413673658,
23.29394783041949,-95.99224269545493,116.06162305163723,-93.88432842389409,-83.3903212965295,-119.25640575329317,
23.13697970542354,-96.01857309694567,116.07237377847157,-93.68013291599082,-83.27258239616702,-118.93637013922053,
